Start Time (days since 1/1/2021),Minutes,Miles,Total Paid ($),Tips ($),Company,Pickup Centroid Latitude,Pickup Centroid Longitude,Dropoff Centroid Latitude,Dropoff Centroid Longitude
1.2716776540910837,12.8,5.42,16.25,0.0,Flash Cab,,,,
1.2716776540910837,30.133333333333333,7.7,25.5,0.0,Flash Cab,,,,
1.282101241419699,22.016666666666666,13.3,36.25,0.0,Setare Inc,41.878865584,-87.625192142,41.79259236,-87.769615453
1.282101241419699,7.0,1.2,6.75,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.899602111,-87.633308037
1.282101241419699,0.0,0.0,17.0,0.0,Taxi Affiliation Services,41.808916283,-87.596183344,41.808916283,-87.596183344
1.282101241419699,3.0,0.0,5.25,0.0,Taxi Affiliation Services,41.9867118,-87.663416405,41.96581197,-87.655878786
1.282101241419699,0.0,0.0,26.45,6.2,Taxi Affiliation Services,41.899602111,-87.633308037,41.899602111,-87.633308037
1.282101241419699,16.0,0.3,17.0,0.0,Taxi Affiliation Services,41.901206994,-87.676355989,41.96581197,-87.655878786
1.282101241419699,5.716666666666667,1.77,7.25,0.0,Flash Cab,42.009622881,-87.670166857,41.9867118,-87.663416405
1.282101241419699,19.616666666666667,11.27,29.25,0.0,Flash Cab,41.812948939,-87.617859676,41.741242728,-87.551428197
1.282101241419699,4.566666666666666,1.93,7.5,0.0,Flash Cab,41.96581197,-87.655878786,41.9867118,-87.663416405
1.2925248287483146,11.633333333333333,4.57,14.75,0.0,Flash Cab,,,,
1.2925248287483146,5.833333333333333,1.89,8.25,0.0,Flash Cab,,,41.899602111,-87.633308037
1.2925248287483146,6.733333333333333,3.41,20.5,3.5,Sun Taxi,,,,
1.2925248287483146,21.566666666666666,19.74,47.75,0.0,Flash Cab,41.812948939,-87.617859676,41.980264315,-87.913624596
1.2925248287483146,26.0,15.88,40.0,0.0,Flash Cab,41.9867118,-87.663416405,41.890608853,-87.756046711
1.2925248287483146,3.0,0.8,5.25,0.0,Blue Ribbon Taxi Association Inc.,42.001571027,-87.695012589,41.9867118,-87.663416405
1.2925248287483146,22.0,1.1,45.5,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.980264315,-87.913624596
1.2925248287483146,21.0,12.2,31.5,0.0,Taxi Affiliation Services,41.808916283,-87.596183344,41.690633347,-87.570058269
1.2925248287483146,5.95,1.19,6.75,0.0,Flash Cab,41.9867118,-87.663416405,41.9867118,-87.663416405
1.2925248287483146,0.0,0.0,3.25,0.0,Taxi Affiliation Services,41.944226601,-87.655998182,41.944226601,-87.655998182
1.2925248287483146,7.5,1.74,7.5,0.0,Flash Cab,41.944226601,-87.655998182,41.96581197,-87.655878786
1.2925248287483146,16.183333333333334,2.7,13.5,0.0,Medallion Leasin,41.79259236,-87.769615453,41.792981903,-87.724208194
1.2925248287483146,19.0,12.8,39.75,0.0,U Taxicab,41.980264315,-87.913624596,41.922686284,-87.649488729
1.2925248287483146,3.966666666666667,0.76,5.5,0.0,Flash Cab,41.9867118,-87.663416405,,
1.2925248287483146,8.25,2.1,8.25,0.0,Chicago Independents,,,,
1.2925248287483146,38.13333333333333,9.05,28.75,0.0,Flash Cab,41.741242728,-87.551428197,41.808916283,-87.596183344
1.2925248287483146,18.0,10.6,28.0,0.0,Taxi Affiliation Services,41.761577908,-87.572781987,41.899602111,-87.633308037
1.2925248287483146,8.0,1.9,8.5,0.0,"Taxicab Insurance Agency, LLC",41.874005383,-87.66351755,41.899602111,-87.633308037
1.30294841607693,54.85,43.52,160.25,0.0,Chicago Independents,,,,
1.30294841607693,40.0,1.0,45.0,0.0,Taxi Affiliation Services,41.938666196,-87.711210593,41.771848515,-87.695666342
1.30294841607693,33.6,13.98,36.5,0.0,Flash Cab,41.673819904,-87.635739777,,
1.30294841607693,20.0,6.4,27.9,4.65,Medallion Leasin,41.79259236,-87.769615453,41.80901825,-87.659166599
1.30294841607693,8.316666666666666,2.3,8.75,0.0,Flash Cab,41.954027649,-87.763399032,41.953582125,-87.72345239
1.30294841607693,16.0,9.2,24.25,0.0,Taxi Affiliation Services,41.761577908,-87.572781987,41.878865584,-87.625192142
1.30294841607693,7.0,1.2,7.0,0.0,Medallion Leasin,41.874005383,-87.66351755,41.878865584,-87.625192142
1.30294841607693,10.55,2.46,9.5,0.0,Flash Cab,41.874005383,-87.66351755,41.878865584,-87.625192142
1.30294841607693,21.0,16.4,45.0,0.0,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,41.899602111,-87.633308037
1.30294841607693,23.0,16.3,76.4,10.0,Top Cab Affiliation,41.980264315,-87.913624596,,
1.30294841607693,9.0,2.5,11.5,2.0,Taxi Affiliation Services,41.835117986,-87.618677767,41.836150155,-87.648787952
1.30294841607693,0.16666666666666666,0.0,17.75,0.0,Flash Cab,41.980264315,-87.913624596,41.980264315,-87.913624596
1.30294841607693,24.516666666666666,13.81,39.5,0.0,City Service,41.980264315,-87.913624596,41.944226601,-87.655998182
1.30294841607693,3.2666666666666666,0.64,5.0,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.30294841607693,17.0,9.7,30.5,0.0,Star North Management LLC,,,,
1.30294841607693,9.183333333333334,2.75,10.0,0.0,Flash Cab,41.978829526,-87.771166703,41.968069,-87.721559063
1.30294841607693,24.0,18.5,45.0,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.980264315,-87.913624596
1.3133720034055454,8.05,2.14,9.0,0.0,City Service,41.874005383,-87.66351755,41.899602111,-87.633308037
1.3133720034055454,16.0,4.42,14.75,0.0,Flash Cab,41.771848515,-87.695666342,41.79259236,-87.769615453
1.3133720034055454,26.9,16.1,53.4,8.9,Chicago Taxicab,,,41.922686284,-87.649488729
1.3133720034055454,0.8333333333333334,0.03,3.25,0.0,Flash Cab,41.953582125,-87.72345239,41.953582125,-87.72345239
1.3133720034055454,15.433333333333334,5.98,17.5,0.0,Flash Cab,41.922686284,-87.649488729,41.878865584,-87.625192142
1.3133720034055454,9.583333333333334,2.74,10.0,0.0,Flash Cab,41.953582125,-87.72345239,41.975170943,-87.687515515
1.3133720034055454,25.55,14.66,48.01,6.26,Flash Cab,41.980264315,-87.913624596,41.944226601,-87.655998182
1.3133720034055454,21.733333333333334,19.36,47.0,0.0,Flash Cab,41.980264315,-87.913624596,41.812948939,-87.617859676
1.3133720034055454,26.116666666666667,15.14,39.0,0.0,Flash Cab,41.857183858,-87.620334624,41.706587882,-87.623366512
1.3133720034055454,18.0,3.8,21.75,8.0,Top Cab Affiliation,,,,
1.3133720034055454,3.7666666666666666,0.8,5.25,0.0,Flash Cab,41.9867118,-87.663416405,41.9867118,-87.663416405
1.3133720034055454,8.0,2.2,10.25,2.0,Taxi Affiliation Services,41.944226601,-87.655998182,41.922686284,-87.649488729
1.3133720034055454,15.083333333333334,8.26,22.5,0.0,Flash Cab,42.009622881,-87.670166857,41.899602111,-87.633308037
1.3133720034055454,28.0,16.7,45.75,0.0,Medallion Leasin,41.79259236,-87.769615453,41.944226601,-87.655998182
1.323795590734161,15.483333333333333,6.74,20.0,0.0,Flash Cab,42.009622881,-87.670166857,41.944226601,-87.655998182
1.323795590734161,10.316666666666666,3.43,14.0,2.0,Flash Cab,42.009622881,-87.670166857,41.975170943,-87.687515515
1.323795590734161,9.0,2.0,9.5,1.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.878865584,-87.625192142
1.323795590734161,19.0,9.6,25.5,0.0,Taxi Affiliation Services,41.761577908,-87.572781987,41.899602111,-87.633308037
1.323795590734161,13.216666666666667,8.11,22.0,0.0,Flash Cab,42.001571027,-87.695012589,41.899602111,-87.633308037
1.323795590734161,7.0,0.1,10.75,2.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.899602111,-87.633308037
1.323795590734161,5.416666666666667,0.73,5.5,0.0,Flash Cab,41.96581197,-87.655878786,41.96581197,-87.655878786
1.323795590734161,27.0,8.2,24.5,0.0,Taxi Affiliation Services,41.741242728,-87.551428197,41.775928827,-87.666596265
1.323795590734161,9.966666666666667,3.94,12.0,0.0,Flash Cab,41.944226601,-87.655998182,41.96581197,-87.655878786
1.323795590734161,13.0,4.4,25.5,0.0,Medallion Leasin,41.980264315,-87.913624596,,
1.323795590734161,27.683333333333334,14.74,38.25,0.0,Flash Cab,41.812948939,-87.617859676,41.993930128,-87.758353588
1.323795590734161,36.516666666666666,3.91,20.75,0.0,Flash Cab,,,41.812948939,-87.617859676
1.323795590734161,23.366666666666667,17.5,60.0,12.0,Medallion Leasin,41.980264315,-87.913624596,41.899602111,-87.633308037
1.323795590734161,18.0,0.7,31.5,0.0,Taxi Affiliation Services,41.690633347,-87.570058269,41.795430631,-87.696435232
1.323795590734161,3.816666666666667,0.86,7.0,1.0,Patriot Taxi Dba Peace Taxi Associat,41.874005383,-87.66351755,41.878865584,-87.625192142
1.323795590734161,0.4666666666666667,0.0,17.75,0.0,Flash Cab,41.812948939,-87.617859676,41.812948939,-87.617859676
1.323795590734161,7.033333333333333,2.28,8.75,0.0,Flash Cab,41.899602111,-87.633308037,41.944226601,-87.655998182
1.323795590734161,14.166666666666666,7.51,21.0,0.0,Flash Cab,41.96581197,-87.655878786,41.878865584,-87.625192142
1.323795590734161,14.0,3.7,13.5,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.857183858,-87.620334624
1.323795590734161,8.45,2.79,10.25,0.0,Flash Cab,41.978829526,-87.771166703,41.985015101,-87.804532006
1.323795590734161,16.0,8.7,23.5,0.0,Medallion Leasin,41.874005383,-87.66351755,41.954027649,-87.763399032
1.323795590734161,14.85,3.6,12.0,0.0,Chicago Independents,,,,
1.323795590734161,10.0,3.4,11.5,0.0,Taxi Affiliation Services,41.835117986,-87.618677767,41.874005383,-87.66351755
1.323795590734161,16.0,12.6,36.5,0.0,Taxi Affiliation Services,,,41.777196255,-87.642497527
1.3342191780627763,22.366666666666667,12.68,47.25,8.0,City Service,41.980264315,-87.913624596,41.975170943,-87.687515515
1.3342191780627763,27.0,6.6,23.0,2.0,Taxi Affiliation Services,41.835117986,-87.618677767,41.839086906,-87.714003807
1.3342191780627763,20.0,0.7,28.75,0.0,Taxi Affiliation Services,41.82371281,-87.602350437,41.96581197,-87.655878786
1.3342191780627763,13.0,1.3,9.25,0.0,Taxi Affiliation Services,41.968069,-87.721559063,41.953582125,-87.72345239
1.3342191780627763,18.683333333333334,2.16,11.75,0.0,Flash Cab,41.96581197,-87.655878786,41.96581197,-87.655878786
1.3342191780627763,68.0,1.3,26.75,0.0,Star North Management LLC,41.983636307,-87.723583185,41.953582125,-87.72345239
1.3342191780627763,20.716666666666665,10.93,28.5,0.0,Flash Cab,41.968069,-87.721559063,41.980264315,-87.913624596
1.3342191780627763,12.0,0.0,9.25,0.0,Taxi Affiliation Services,41.92276062,-87.699155343,41.92276062,-87.699155343
1.3342191780627763,10.966666666666667,4.96,15.0,0.0,Flash Cab,41.763246799,-87.616134111,41.706125752,-87.598255838
1.3342191780627763,11.216666666666667,4.01,13.0,0.0,Flash Cab,42.009622881,-87.670166857,,
1.3342191780627763,8.016666666666667,0.85,5.5,0.0,Flash Cab,41.947791586,-87.683834942,41.947791586,-87.683834942
1.3342191780627763,43.0,9.6,31.75,0.0,Taxi Affiliation Services,41.874005383,-87.66351755,41.927260956,-87.765501609
1.3342191780627763,16.233333333333334,14.44,41.25,0.0,Sun Taxi,41.96581197,-87.655878786,41.96581197,-87.655878786
1.3342191780627763,10.8,2.78,10.0,0.0,Flash Cab,41.953582125,-87.72345239,41.944226601,-87.655998182
1.3342191780627763,12.0,8.2,25.9,4.4,Taxi Affiliation Services,41.954027649,-87.763399032,41.899602111,-87.633308037
1.3342191780627763,7.116666666666666,2.28,13.0,4.0,Flash Cab,41.96581197,-87.655878786,41.944226601,-87.655998182
1.3342191780627763,26.733333333333334,10.76,31.75,0.0,Flash Cab,41.890608853,-87.756046711,41.938666196,-87.711210593
1.3342191780627763,13.633333333333333,3.08,12.75,0.0,Flash Cab,41.771848515,-87.695666342,41.777196255,-87.642497527
1.3342191780627763,26.65,14.45,41.5,0.0,Flash Cab,,,,
1.3342191780627763,22.083333333333332,18.0,46.25,0.0,Flash Cab,41.899602111,-87.633308037,41.980264315,-87.913624596
1.3342191780627763,134.0,20.0,76.0,0.0,Medallion Leasin,41.901206994,-87.676355989,41.938666196,-87.711210593
1.3342191780627763,22.65,7.48,22.0,0.0,Flash Cab,41.944226601,-87.655998182,42.009622881,-87.670166857
1.3342191780627763,22.6,18.6,59.4,9.9,Sun Taxi,41.980264315,-87.913624596,41.878865584,-87.625192142
1.3342191780627763,7.0,0.6,6.0,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.899602111,-87.633308037
1.3446427653913917,9.883333333333333,2.46,19.5,0.0,Flash Cab,41.980264315,-87.913624596,,
1.3446427653913917,29.2,10.05,29.5,0.0,Flash Cab,42.001571027,-87.695012589,,
1.3446427653913917,23.35,11.17,45.0,7.5,24 Seven Taxi,41.980264315,-87.913624596,,
1.3446427653913917,3.35,0.0,4.25,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.3446427653913917,35.0,20.8,59.75,4.0,Top Cab Affiliation,41.79259236,-87.769615453,,
1.3446427653913917,10.0,0.2,6.5,0.0,Taxi Affiliation Services,41.953582125,-87.72345239,41.953582125,-87.72345239
1.3446427653913917,20.0,8.6,23.5,0.0,Taxi Affiliation Services,41.775928827,-87.666596265,41.775928827,-87.666596265
1.3446427653913917,27.0,4.8,17.0,0.0,Taxi Affiliation Services,41.812948939,-87.617859676,41.80901825,-87.659166599
1.3446427653913917,24.9,14.46,43.5,2.0,Sun Taxi,41.980264315,-87.913624596,41.944226601,-87.655998182
1.3446427653913917,16.283333333333335,12.42,31.32,0.07,Flash Cab,41.673819904,-87.635739777,41.80908443,-87.632424524
1.3446427653913917,20.0,11.1,33.0,0.0,Taxi Affiliation Services,41.79259236,-87.769615453,41.857183858,-87.620334624
1.3446427653913917,10.0,1.4,8.0,0.0,Taxi Affiliation Services,41.835117986,-87.618677767,41.835117986,-87.618677767
1.3446427653913917,0.65,12.5,45.94,9.19,Medallion Leasin,,,41.878865584,-87.625192142
1.3446427653913917,34.0,0.0,82.75,0.0,U Taxicab,41.79259236,-87.769615453,41.980264315,-87.913624596
1.3446427653913917,10.15,2.62,10.0,0.0,Flash Cab,41.763246799,-87.616134111,41.761577908,-87.572781987
1.3446427653913917,32.0,1.4,15.0,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.899602111,-87.633308037
1.3446427653913917,20.0,10.5,27.5,0.0,Taxi Affiliation Services,41.745757713,-87.708365704,41.857183858,-87.620334624
1.3446427653913917,23.316666666666666,12.09,32.25,0.0,Flash Cab,41.9867118,-87.663416405,41.842076117,-87.633973422
1.3446427653913917,5.7,1.4,7.0,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.3446427653913917,6.3,1.76,7.25,0.0,Flash Cab,41.96581197,-87.655878786,41.975170943,-87.687515515
1.3446427653913917,34.0,27.6,70.25,0.0,Taxi Affiliation Services,41.980264315,-87.913624596,41.717493036,-87.648895072
1.3446427653913917,21.2,4.39,16.25,0.0,Flash Cab,41.745757713,-87.708365704,41.810879008,-87.726363325
1.3446427653913917,3.6166666666666667,0.86,5.25,0.0,Flash Cab,42.009622881,-87.670166857,42.009622881,-87.670166857
1.3446427653913917,1.0,0.0,7.75,0.0,Taxi Affiliation Services,41.980264315,-87.913624596,41.980264315,-87.913624596
1.3446427653913917,9.0,6.0,17.0,0.0,Taxi Affiliation Services,41.80908443,-87.632424524,41.874005383,-87.66351755
1.3550663527200073,4.516666666666667,0.0,8.25,2.0,Metro Jet Cab Association Inc.,41.9867118,-87.663416405,41.9867118,-87.663416405
1.3550663527200073,28.0,16.1,46.25,0.0,3620 - 52292 David K. Cab Corp.,41.980264315,-87.913624596,,
1.3550663527200073,6.516666666666667,1.83,7.5,0.0,Flash Cab,41.947791586,-87.683834942,41.92276062,-87.699155343
1.3550663527200073,0.0,0.0,3.25,0.0,Taxi Affiliation Services,41.96581197,-87.655878786,41.96581197,-87.655878786
1.3550663527200073,11.45,5.2,20.0,0.0,Medallion Leasin,41.980264315,-87.913624596,41.980264315,-87.913624596
1.3550663527200073,4.066666666666666,0.0,4.25,0.0,Flash Cab,,,,
1.3550663527200073,21.5,10.02,27.25,0.0,Flash Cab,41.761577908,-87.572781987,41.689729914,-87.669054403
1.3550663527200073,16.133333333333333,0.99,10.0,0.0,Flash Cab,41.744205146,-87.656305986,41.744205146,-87.656305986
1.3550663527200073,17.533333333333335,3.17,23.5,10.0,Flash Cab,42.001571027,-87.695012589,41.96581197,-87.655878786
1.3550663527200073,10.733333333333333,4.97,20.8,4.8,Patriot Taxi Dba Peace Taxi Associat,41.944226601,-87.655998182,41.878865584,-87.625192142
1.3550663527200073,13.05,3.2,12.0,0.0,Flash Cab,41.922686284,-87.649488729,41.899602111,-87.633308037
1.3550663527200073,36.983333333333334,5.83,22.25,0.0,Flash Cab,41.96581197,-87.655878786,41.968069,-87.721559063
1.3550663527200073,4.0,0.9,5.75,0.0,Chicago Independents,41.922686284,-87.649488729,41.899602111,-87.633308037
1.3550663527200073,24.283333333333335,11.67,31.0,0.0,Flash Cab,41.80908443,-87.632424524,41.808916283,-87.596183344
1.3550663527200073,3.1666666666666665,0.66,5.0,0.0,Patriot Taxi Dba Peace Taxi Associat,41.874005383,-87.66351755,41.874005383,-87.66351755
1.3550663527200073,41.0,17.7,71.75,0.0,Medallion Leasin,41.79259236,-87.769615453,,
1.3550663527200073,14.1,0.98,8.5,0.0,Flash Cab,,,41.96581197,-87.655878786
1.3550663527200073,12.166666666666666,6.75,18.75,0.0,Flash Cab,41.9867118,-87.663416405,41.899602111,-87.633308037
1.3550663527200073,11.0,0.0,10.75,0.0,Taxi Affiliation Services,41.80908443,-87.632424524,41.794090253,-87.592310855
1.3550663527200073,1.2333333333333334,0.7,5.0,0.0,Flash Cab,,,41.9867118,-87.663416405
1.3550663527200073,20.983333333333334,12.12,31.75,0.0,Flash Cab,41.938666196,-87.711210593,,
1.3550663527200073,20.0,17.3,47.0,0.0,"Taxicab Insurance Agency, LLC",41.980264315,-87.913624596,41.899602111,-87.633308037
1.3550663527200073,27.0,17.6,62.25,15.0,Taxi Affiliation Services,41.79259236,-87.769615453,41.944226601,-87.655998182
1.3550663527200073,1.0,0.3,4.0,0.0,Taxi Affiliation Services,41.899602111,-87.633308037,41.899602111,-87.633308037
1.3550663527200073,20.0,11.8,34.25,0.0,U Taxicab,41.79259236,-87.769615453,41.899602111,-87.633308037
1.3550663527200073,7.9,2.25,12.45,1.75,Sun Taxi,41.96581197,-87.655878786,41.96581197,-87.655878786
1.3550663527200073,17.0,4.3,15.5,0.0,Medallion Leasin,41.874005383,-87.66351755,41.842076117,-87.633973422
1.3550663527200073,9.216666666666667,4.2,13.25,0.0,Flash Cab,41.899602111,-87.633308037,41.944226601,-87.655998182
1.3550663527200073,7.3,1.42,7.0,0.0,Flash Cab,41.938666196,-87.711210593,41.938666196,-87.711210593
1.3550663527200073,29.983333333333334,12.87,35.5,0.0,Flash Cab,41.9867118,-87.663416405,41.874005383,-87.66351755
1.3550663527200073,20.0,0.8,34.75,0.0,Taxi Affiliation Services,41.80908443,-87.632424524,41.968069,-87.721559063
1.3550663527200073,22.833333333333332,5.11,17.0,0.0,Flash Cab,41.82371281,-87.602350437,41.874005383,-87.66351755
1.3550663527200073,5.0,1.9,7.75,0.0,Taxi Affiliation Services,41.842076117,-87.633973422,41.835117986,-87.618677767
1.3550663527200073,12.8,3.23,12.0,0.0,Flash Cab,41.874005383,-87.66351755,41.899602111,-87.633308037
1.3550663527200073,43.833333333333336,10.98,35.5,0.0,Flash Cab,41.878865584,-87.625192142,42.001571027,-87.695012589
1.3550663527200073,9.083333333333334,1.94,8.75,0.0,Flash Cab,41.899602111,-87.633308037,41.878865584,-87.625192142
1.3550663527200073,20.266666666666666,9.69,26.5,0.0,Flash Cab,41.985015101,-87.804532006,41.922686284,-87.649488729
1.3550663527200073,1.8333333333333333,0.29,4.0,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.3550663527200073,10.05,3.01,11.0,0.0,Flash Cab,41.978829526,-87.771166703,,
1.3550663527200073,22.066666666666666,10.2,33.0,0.0,Chicago Independents,41.980264315,-87.913624596,,
1.3550663527200073,7.583333333333333,4.0,16.5,0.0,Chicago Independents,41.980264315,-87.913624596,41.985015101,-87.804532006
1.3654899400486227,36.0,11.3,34.5,0.0,Medallion Leasin,41.79259236,-87.769615453,41.927260956,-87.765501609
1.3654899400486227,10.483333333333333,2.29,9.25,0.0,Flash Cab,41.947791586,-87.683834942,41.938666196,-87.711210593
1.3654899400486227,26.0,9.2,27.25,0.0,Blue Ribbon Taxi Association Inc.,41.96581197,-87.655878786,41.899602111,-87.633308037
1.3654899400486227,18.583333333333332,12.4,32.0,0.0,Flash Cab,41.968069,-87.721559063,41.842076117,-87.633973422
1.3654899400486227,0.6333333333333333,0.0,3.25,0.0,Flash Cab,41.901206994,-87.676355989,41.899602111,-87.633308037
1.3654899400486227,9.0,2.3,9.0,0.0,Taxi Affiliation Services,41.92276062,-87.699155343,41.900069603,-87.720918238
1.3654899400486227,18.0,0.7,40.5,5.0,Taxi Affiliation Services,41.79259236,-87.769615453,41.874005383,-87.66351755
1.3654899400486227,7.0,1.4,9.0,2.0,Taxi Affiliation Services,41.874005383,-87.66351755,41.874005383,-87.66351755
1.3654899400486227,33.63333333333333,17.0,43.75,0.0,Flash Cab,41.842076117,-87.633973422,,
1.3654899400486227,24.433333333333334,11.61,31.0,0.0,Flash Cab,41.673819904,-87.635739777,41.77887686,-87.594925439
1.3654899400486227,18.95,8.5,23.5,0.0,Globe Taxi,41.779582888,-87.768510849,41.829922304,-87.672502646
1.3654899400486227,15.483333333333333,2.63,10.25,0.0,Flash Cab,41.713148612,-87.675075312,41.717493036,-87.648895072
1.3654899400486227,14.85,6.07,18.0,0.0,Flash Cab,41.835117986,-87.618677767,41.80901825,-87.659166599
1.3654899400486227,23.0,9.4,26.0,0.0,Taxi Affiliation Services,41.775928827,-87.666596265,41.835117986,-87.618677767
1.3654899400486227,20.733333333333334,17.73,58.25,10.0,City Service,41.980264315,-87.913624596,41.899602111,-87.633308037
1.3654899400486227,17.266666666666666,9.32,25.5,0.0,City Service,41.874005383,-87.66351755,41.777196255,-87.642497527
1.3654899400486227,8.45,1.81,11.5,2.0,Patriot Taxi Dba Peace Taxi Associat,41.874005383,-87.66351755,41.899602111,-87.633308037
1.3654899400486227,7.383333333333334,0.0,5.5,0.0,Flash Cab,,,,
1.3654899400486227,14.0,8.9,24.25,0.0,Taxi Affiliation Services,41.812948939,-87.617859676,41.922686284,-87.649488729
1.3654899400486227,9.0,4.2,18.0,0.0,Medallion Leasin,41.980264315,-87.913624596,41.980264315,-87.913624596
1.3654899400486227,6.866666666666666,2.02,11.5,3.0,Flash Cab,41.96581197,-87.655878786,41.947791586,-87.683834942
1.3654899400486227,25.133333333333333,11.09,30.0,0.0,Flash Cab,41.660136051,-87.60284764,41.761577908,-87.572781987
1.3654899400486227,14.466666666666667,12.51,31.5,0.0,Flash Cab,41.901206994,-87.676355989,41.761577908,-87.572781987
1.3654899400486227,23.0,9.8,27.25,0.0,Taxi Affiliation Services,41.874005383,-87.66351755,41.77887686,-87.594925439
1.3654899400486227,20.0,17.9,58.9,9.9,U Taxicab,41.980264315,-87.913624596,41.899602111,-87.633308037
1.3654899400486227,24.116666666666667,12.43,34.0,0.0,Flash Cab,41.878865584,-87.625192142,41.874005383,-87.66351755
1.3654899400486227,11.0,7.6,20.25,0.0,Taxi Affiliation Services,41.953582125,-87.72345239,41.874005383,-87.66351755
1.375913527377238,3.8833333333333333,1.01,5.75,0.0,Flash Cab,41.878865584,-87.625192142,41.899602111,-87.633308037
1.375913527377238,19.0,0.0,18.75,0.0,Taxi Affiliation Services,41.9867118,-87.663416405,,
1.375913527377238,8.25,2.09,11.0,2.0,Flash Cab,41.901206994,-87.676355989,41.901206994,-87.676355989
1.375913527377238,9.0,0.1,10.5,0.0,Taxi Affiliation Services,42.001571027,-87.695012589,41.96581197,-87.655878786
1.375913527377238,4.966666666666667,1.6,7.0,0.0,Flash Cab,41.985015101,-87.804532006,,
1.375913527377238,9.0,0.0,10.0,0.0,Taxi Affiliation Services,41.763246799,-87.616134111,41.794090253,-87.592310855
1.375913527377238,53.06666666666667,6.04,30.0,0.0,Flash Cab,,,41.713148612,-87.675075312
1.375913527377238,33.516666666666666,10.06,30.25,0.0,Flash Cab,41.794090253,-87.592310855,41.717493036,-87.648895072
1.375913527377238,34.733333333333334,9.68,28.25,0.0,Flash Cab,42.001571027,-87.695012589,41.874005383,-87.66351755
1.375913527377238,26.0,9.0,34.6,5.85,U Taxicab,41.79259236,-87.769615453,41.808916283,-87.596183344
1.375913527377238,27.0,24.1,96.25,0.0,Star North Management LLC,,,,
1.375913527377238,15.366666666666667,5.73,17.82,0.07,Flash Cab,41.777196255,-87.642497527,41.835117986,-87.618677767
1.375913527377238,14.0,3.9,13.0,0.0,Taxi Affiliation Services,41.80901825,-87.659166599,41.812948939,-87.617859676
1.375913527377238,23.0,0.5,24.0,0.0,Taxi Affiliation Services,41.874005383,-87.66351755,41.874005383,-87.66351755
1.375913527377238,16.683333333333334,11.28,29.5,0.0,Flash Cab,41.673819904,-87.635739777,41.80908443,-87.632424524
1.375913527377238,30.0,20.2,50.0,0.0,Taxi Affiliation Services,41.927260956,-87.765501609,,
1.375913527377238,0.5166666666666667,0.26,3.75,0.0,Flash Cab,,,,
1.375913527377238,3.5,0.79,5.0,0.0,Flash Cab,41.835117986,-87.618677767,41.835117986,-87.618677767
1.375913527377238,4.55,0.51,5.0,0.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.375913527377238,7.0,1.2,9.25,2.0,Medallion Leasin,41.874005383,-87.66351755,41.878865584,-87.625192142
1.375913527377238,7.65,1.8,7.75,0.0,Flash Cab,41.92276062,-87.699155343,41.947791586,-87.683834942
1.375913527377238,4.883333333333334,0.93,5.82,0.07,Flash Cab,41.96581197,-87.655878786,41.944226601,-87.655998182
1.375913527377238,7.0,1.6,7.5,0.0,Taxi Affiliation Services,41.924347077,-87.734739754,41.890608853,-87.756046711
1.375913527377238,22.0,12.9,33.25,0.0,Taxi Affiliation Services,41.812948939,-87.617859676,41.673819904,-87.635739777
1.375913527377238,2.1,0.31,7.0,3.0,Flash Cab,41.899602111,-87.633308037,41.899602111,-87.633308037
1.375913527377238,1.0,0.0,4.0,0.0,Taxi Affiliation Services,41.975170943,-87.687515515,41.975170943,-87.687515515
1.375913527377238,18.983333333333334,3.69,14.75,0.0,Flash Cab,41.860190019,-87.7172201,41.874005383,-87.66351755
1.375913527377238,6.0,1.1,6.25,0.0,Taxi Affiliation Services,41.878865584,-87.625192142,41.857183858,-87.620334624
1.375913527377238,2.0,0.2,4.0,0.0,Taxi Affiliation Services,41.944226601,-87.655998182,41.944226601,-87.655998182
1.375913527377238,23.8,10.17,27.5,0.0,Flash Cab,41.769778059,-87.726929842,41.673819904,-87.635739777
1.375913527377238,23.0,10.7,32.5,0.0,Chicago Independents,41.980264315,-87.913624596,41.927260956,-87.765501609
1.375913527377238,16.333333333333332,5.52,17.25,0.0,Flash Cab,41.944226601,-87.655998182,,
1.375913527377238,11.0,3.4,13.9,2.4,"Taxicab Insurance Agency, LLC",41.874005383,-87.66351755,41.922686284,-87.649488729
1.375913527377238,40.016666666666666,8.72,31.0,0.0,Flash Cab,42.009622881,-87.670166857,41.899602111,-87.633308037
