Population,Vaccine Series Completed - Percent Population,Vaccine Series Completed - Daily - Age 5+,Vaccine Series Completed - Daily - Age 12+,Vaccine Series Completed - Daily - Age 18+,Vaccine Series Completed - Daily - Age 65+,Vaccine Series Completed - Daily - Age 5+ - Percent Total Population,Vaccine Series Completed - Daily - Age 12+ - Percent Total Population,Vaccine Series Completed - Daily - Age 18+ - Percent Total Population,Vaccine Series Completed - Daily - Age 65+ - Percent Total Population,Latitude,Longitude
53294.0,0.465,461,461,459,7,0.008650129470484482,0.008650129470484482,0.008612601793822944,0.0001313468683153826,41.902762,-87.681818
53294.0,0.472,345,345,341,9,0.006473524224115285,0.006473524224115285,0.006398468870792209,0.00016887454497692048,41.902762,-87.681818
53294.0,0.479,396,396,388,10,0.007430479978984501,0.007430479978984501,0.00728036927233835,0.00018763838330768942,41.902762,-87.681818
53294.0,0.486,352,352,347,10,0.006604871092430667,0.006604871092430667,0.006511051900776823,0.00018763838330768942,41.902762,-87.681818
53294.0,0.493,370,370,362,16,0.006942620182384509,0.006942620182384509,0.006792509475738357,0.0003002214132923031,41.902762,-87.681818
53294.0,0.494,66,66,60,0,0.0012384133298307502,0.0012384133298307502,0.0011258302998461366,0.0,41.902762,-87.681818
43447.0,0.015,43,43,43,6,0.0009897116026422999,0.0009897116026422999,0.0009897116026422999,0.00013809929339194882,41.745398,-87.714238
3287.0,0.001,3,3,3,0,0.0009126863401277761,0.0009126863401277761,0.0009126863401277761,0.0,41.882634,-87.63676
3287.0,0.933,0,0,0,0,0.0,0.0,0.0,0.0,41.882634,-87.63676
54197.0,0.018,48,48,48,2,0.0008856578777423105,0.0008856578777423105,0.0008856578777423105,3.690241157259627e-05,41.844869,-87.629531
61207.0,0.011,38,38,38,16,0.0006208440211086967,0.0006208440211086967,0.0006208440211086967,0.0002614080088878723,41.744737,-87.60569
29060.0,0.09,161,161,161,114,0.005540261527873365,0.005540261527873365,0.005540261527873365,0.003922918100481762,41.867824,-87.623449
53294.0,0.549,173,173,172,9,0.003246144031223027,0.003246144031223027,0.003227380192892258,0.00016887454497692048,41.902762,-87.681818
53294.0,0.552,178,178,171,7,0.0033399632228768715,0.0033399632228768715,0.003208616354561489,0.0001313468683153826,41.902762,-87.681818
53294.0,0.555,127,127,117,7,0.0023830074680076556,0.0023830074680076556,0.002195369084699966,0.0001313468683153826,41.902762,-87.681818
53294.0,0.556,49,49,48,2,0.0009194280782076782,0.0009194280782076782,0.0009006642398769093,3.7527676661537886e-05,41.902762,-87.681818
53294.0,0.558,136,136,133,4,0.002551882012984576,0.002551882012984576,0.002495590497992269,7.505535332307577e-05,41.902762,-87.681818
53294.0,0.56,114,114,112,3,0.0021390775697076596,0.0021390775697076596,0.0021015498930461217,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.563,118,118,114,3,0.0022141329230307353,0.0022141329230307353,0.0021390775697076596,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.565,113,113,112,8,0.0021203137313768904,0.0021203137313768904,0.0021015498930461217,0.00015011070664615154,41.902762,-87.681818
43447.0,0.049,106,106,106,48,0.0024397541832577624,0.0024397541832577624,0.0024397541832577624,0.0011047943471355905,41.745398,-87.714238
43447.0,0.067,122,122,122,53,0.0028080189656362925,0.0028080189656362925,0.0028080189656362925,0.0012198770916288812,41.745398,-87.714238
33224.0,0.047,15,15,15,2,0.00045148085721165423,0.00045148085721165423,0.00045148085721165423,6.019744762822056e-05,41.894734,-87.620291
53294.0,0.58,159,159,81,6,0.002983450294592262,0.002983450294592262,0.0015198709047922843,0.00011258302998461366,41.902762,-87.681818
53294.0,0.582,98,98,37,1,0.0018388561564153564,0.0018388561564153564,0.0006942620182384509,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.585,144,144,96,2,0.0027019927196307277,0.0027019927196307277,0.0018013284797538185,3.7527676661537886e-05,41.902762,-87.681818
53294.0,0.588,140,140,116,3,0.002626937366307652,0.002626937366307652,0.0021766052463691975,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.59,119,119,77,7,0.002232896761361504,0.002232896761361504,0.0014448155514692085,0.0001313468683153826,41.902762,-87.681818
53294.0,0.592,111,111,81,4,0.0020827860547153526,0.0020827860547153526,0.0015198709047922843,7.505535332307577e-05,41.902762,-87.681818
53294.0,0.594,104,104,84,9,0.00195143918639997,0.00195143918639997,0.001576162419784591,0.00016887454497692048,41.902762,-87.681818
53294.0,0.595,86,86,59,5,0.001613690096446129,0.001613690096446129,0.0011070664615153677,9.381919165384471e-05,41.902762,-87.681818
53294.0,0.596,49,49,32,0,0.0009194280782076782,0.0009194280782076782,0.0006004428265846062,0.0,41.902762,-87.681818
1145.0,0.95,0,0,0,0,0.0,0.0,0.0,0.0,41.883136,-87.628309
3287.0,0.191,14,14,14,3,0.0042592029205962886,0.0042592029205962886,0.0042592029205962886,0.0009126863401277761,41.882634,-87.63676
53294.0,0.612,38,38,28,0,0.0007130258565692198,0.0007130258565692198,0.0005253874732615304,0.0,41.902762,-87.681818
53294.0,0.612,21,21,17,2,0.00039404060494614777,0.00039404060494614777,0.000318985251623072,3.7527676661537886e-05,41.902762,-87.681818
53294.0,0.613,54,54,45,1,0.0010132472698615228,0.0010132472698615228,0.0008443727248846023,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.614,49,49,44,4,0.0009194280782076782,0.0009194280782076782,0.0008256088865538334,7.505535332307577e-05,41.902762,-87.681818
53294.0,0.615,48,48,43,4,0.0009006642398769093,0.0009006642398769093,0.0008068450482230645,7.505535332307577e-05,41.902762,-87.681818
53294.0,0.616,43,43,36,6,0.0008068450482230645,0.0008068450482230645,0.0006754981799076819,0.00011258302998461366,41.902762,-87.681818
61207.0,0.001,31,31,31,5,0.0005064780172202526,0.0005064780172202526,0.0005064780172202526,8.169000277746009e-05,41.744737,-87.60569
29060.0,0.109,165,165,165,107,0.0056779077770130765,0.0056779077770130765,0.0056779077770130765,0.0036820371644872675,41.867824,-87.623449
53294.0,0.625,7,7,6,1,0.0001313468683153826,0.0001313468683153826,0.00011258302998461366,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.626,26,26,26,0,0.0004878597965999925,0.0004878597965999925,0.0004878597965999925,0.0,41.902762,-87.681818
53294.0,0.626,20,20,15,2,0.00037527676661537883,0.00037527676661537883,0.00028145757496153415,3.7527676661537886e-05,41.902762,-87.681818
53294.0,0.627,32,32,24,1,0.0006004428265846062,0.0006004428265846062,0.00045033211993845463,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.628,38,38,33,3,0.0007130258565692198,0.0007130258565692198,0.0006192066649153751,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.628,23,23,21,1,0.00043156828160768564,0.00043156828160768564,0.00039404060494614777,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.629,32,32,31,2,0.0006004428265846062,0.0006004428265846062,0.0005816789882538372,3.7527676661537886e-05,41.902762,-87.681818
53294.0,0.629,5,5,3,0,9.381919165384471e-05,9.381919165384471e-05,5.629151499230683e-05,0.0,41.902762,-87.681818
53294.0,0.629,27,27,25,3,0.0005066236349307614,0.0005066236349307614,0.00046909595826922357,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.63,18,18,15,1,0.00033774908995384096,0.00033774908995384096,0.00028145757496153415,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.63,30,30,25,0,0.0005629151499230683,0.0005629151499230683,0.00046909595826922357,0.0,41.902762,-87.681818
43447.0,0.268,145,145,145,22,0.0033373995903054295,0.0033373995903054295,0.0033373995903054295,0.000506364075770479,41.745398,-87.714238
,,0,0,0,0,,,,,41.921777,-87.808283
1145.0,0.39,10,10,10,1,0.008733624454148471,0.008733624454148471,0.008733624454148471,0.0008733624454148472,41.883136,-87.628309
15083.0,0.028,17,17,17,1,0.001127096731419479,0.001127096731419479,0.001127096731419479,6.629980773055758e-05,41.886262,-87.622844
29293.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41.876104,-87.652727
3287.0,0.787,13,13,12,0,0.003954974140553696,0.003954974140553696,0.0036507453605111044,0.0,41.882634,-87.63676
83553.0,0.034,127,127,127,87,0.001519993297667349,0.001519993297667349,0.001519993297667349,0.0010412552511579476,41.721257,-87.556897
28018.0,0.088,92,92,92,26,0.00328360339781569,0.00328360339781569,0.00328360339781569,0.0009279748732957385,41.776931,-87.638812
53294.0,0.633,24,24,19,3,0.00045033211993845463,0.00045033211993845463,0.0003565129282846099,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.633,19,19,19,1,0.0003565129282846099,0.0003565129282846099,0.0003565129282846099,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.634,24,24,18,3,0.00045033211993845463,0.00045033211993845463,0.00033774908995384096,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.634,17,17,14,0,0.000318985251623072,0.000318985251623072,0.0002626937366307652,0.0,41.902762,-87.681818
53294.0,0.634,9,9,6,0,0.00016887454497692048,0.00016887454497692048,0.00011258302998461366,0.0,41.902762,-87.681818
53294.0,0.635,27,27,25,4,0.0005066236349307614,0.0005066236349307614,0.00046909595826922357,7.505535332307577e-05,41.902762,-87.681818
53294.0,0.635,19,19,16,2,0.0003565129282846099,0.0003565129282846099,0.0003002214132923031,3.7527676661537886e-05,41.902762,-87.681818
53294.0,0.636,24,24,21,1,0.00045033211993845463,0.00045033211993845463,0.00039404060494614777,1.8763838330768943e-05,41.902762,-87.681818
3287.0,0.131,13,13,13,7,0.003954974140553696,0.003954974140553696,0.003954974140553696,0.0021296014602981443,41.882634,-87.63676
3287.0,0.925,1,1,1,0,0.000304228780042592,0.000304228780042592,0.000304228780042592,0.0,41.882634,-87.63676
53294.0,0.64,34,34,27,2,0.000637970503246144,0.000637970503246144,0.0005066236349307614,3.7527676661537886e-05,41.902762,-87.681818
53294.0,0.64,28,28,23,0,0.0005253874732615304,0.0005253874732615304,0.00043156828160768564,0.0,41.902762,-87.681818
53294.0,0.64,15,15,13,0,0.00028145757496153415,0.00028145757496153415,0.00024392989829999625,0.0,41.902762,-87.681818
53294.0,0.641,12,12,11,0,0.00022516605996922732,0.00022516605996922732,0.00020640222163845835,0.0,41.902762,-87.681818
53294.0,0.641,27,27,25,1,0.0005066236349307614,0.0005066236349307614,0.00046909595826922357,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.642,31,31,26,1,0.0005816789882538372,0.0005816789882538372,0.0004878597965999925,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.643,51,51,37,2,0.0009569557548692161,0.0009569557548692161,0.0006942620182384509,3.7527676661537886e-05,41.902762,-87.681818
53294.0,0.644,45,45,35,4,0.0008443727248846023,0.0008443727248846023,0.000656734341576913,7.505535332307577e-05,41.902762,-87.681818
53294.0,0.644,26,26,22,1,0.0004878597965999925,0.0004878597965999925,0.0004128044432769167,1.8763838330768943e-05,41.902762,-87.681818
67711.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41.740873,-87.651656
,,0,0,0,0,,,,,41.921777,-87.808283
15083.0,0.011,38,38,38,2,0.002519392693761188,0.002519392693761188,0.002519392693761188,0.00013259961546111516,41.886262,-87.622844
33735.0,0.001,16,16,16,1,0.00047428486734845115,0.00047428486734845115,0.00047428486734845115,2.9642804209278197e-05,41.88004,-87.687011
53294.0,0.649,17,17,14,0,0.000318985251623072,0.000318985251623072,0.0002626937366307652,0.0,41.902762,-87.681818
53294.0,0.649,5,5,5,0,9.381919165384471e-05,9.381919165384471e-05,9.381919165384471e-05,0.0,41.902762,-87.681818
53294.0,0.65,33,33,29,1,0.0006192066649153751,0.0006192066649153751,0.0005441513115922994,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.65,28,28,19,0,0.0005253874732615304,0.0005253874732615304,0.0003565129282846099,0.0,41.902762,-87.681818
53294.0,0.65,17,17,13,3,0.000318985251623072,0.000318985251623072,0.00024392989829999625,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.651,33,33,30,3,0.0006192066649153751,0.0006192066649153751,0.0005629151499230683,5.629151499230683e-05,41.902762,-87.681818
43447.0,0.356,222,222,202,20,0.005109673855502106,0.005109673855502106,0.0046493428775289435,0.0004603309779731627,41.745398,-87.714238
3287.0,0.919,5,5,5,2,0.0015211439002129601,0.0015211439002129601,0.0015211439002129601,0.000608457560085184,41.882634,-87.63676
40548.0,0.017,11,11,11,1,0.0002712834171845714,0.0002712834171845714,0.0002712834171845714,2.4662128834961033e-05,41.90455,-87.63581
53294.0,0.659,17,17,12,1,0.000318985251623072,0.000318985251623072,0.00022516605996922732,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.659,28,28,24,1,0.0005253874732615304,0.0005253874732615304,0.00045033211993845463,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.66,27,27,22,0,0.0005066236349307614,0.0005066236349307614,0.0004128044432769167,0.0,41.902762,-87.681818
53294.0,0.66,21,21,18,1,0.00039404060494614777,0.00039404060494614777,0.00033774908995384096,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.661,32,32,27,3,0.0006004428265846062,0.0006004428265846062,0.0005066236349307614,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.661,7,7,4,1,0.0001313468683153826,0.0001313468683153826,7.505535332307577e-05,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.661,5,5,4,0,9.381919165384471e-05,9.381919165384471e-05,7.505535332307577e-05,0.0,41.902762,-87.681818
1145.0,0.121,6,6,6,4,0.005240174672489083,0.005240174672489083,0.005240174672489083,0.0034934497816593887,41.883136,-87.628309
3287.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41.882634,-87.63676
15083.0,0.043,16,16,16,3,0.0010607969236889213,0.0010607969236889213,0.0010607969236889213,0.00019889942319167275,41.886262,-87.622844
15083.0,0.712,6,6,5,0,0.0003977988463833455,0.0003977988463833455,0.0003314990386527879,0.0,41.886262,-87.622844
53294.0,0.667,11,11,10,0,0.00020640222163845835,0.00020640222163845835,0.00018763838330768942,0.0,41.902762,-87.681818
53294.0,0.668,16,16,15,2,0.0003002214132923031,0.0003002214132923031,0.00028145757496153415,3.7527676661537886e-05,41.902762,-87.681818
53294.0,0.668,13,13,12,1,0.00024392989829999625,0.00024392989829999625,0.00022516605996922732,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.669,45,45,43,3,0.0008443727248846023,0.0008443727248846023,0.0008068450482230645,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.669,16,16,16,0,0.0003002214132923031,0.0003002214132923031,0.0003002214132923031,0.0,41.902762,-87.681818
53294.0,0.669,15,15,13,0,0.00028145757496153415,0.00028145757496153415,0.00024392989829999625,0.0,41.902762,-87.681818
53294.0,0.67,46,46,46,1,0.0008631365632153713,0.0008631365632153713,0.0008631365632153713,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.671,40,40,38,3,0.0007505535332307577,0.0007505535332307577,0.0007130258565692198,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.671,32,32,31,3,0.0006004428265846062,0.0006004428265846062,0.0005816789882538372,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.672,40,40,39,3,0.0007505535332307577,0.0007505535332307577,0.0007317896948999887,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.673,43,43,42,3,0.0008068450482230645,0.0008068450482230645,0.0007880812098922955,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.673,17,17,17,2,0.000318985251623072,0.000318985251623072,0.000318985251623072,3.7527676661537886e-05,41.902762,-87.681818
33224.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41.894734,-87.620291
53294.0,0.675,29,29,26,1,0.0005441513115922994,0.0005441513115922994,0.0004878597965999925,1.8763838330768943e-05,41.902762,-87.681818
53294.0,0.676,31,31,29,2,0.0005816789882538372,0.0005816789882538372,0.0005441513115922994,3.7527676661537886e-05,41.902762,-87.681818
53294.0,0.676,36,36,35,5,0.0006754981799076819,0.0006754981799076819,0.000656734341576913,9.381919165384471e-05,41.902762,-87.681818
53294.0,0.677,23,23,23,3,0.00043156828160768564,0.00043156828160768564,0.00043156828160768564,5.629151499230683e-05,41.902762,-87.681818
53294.0,0.677,19,19,18,0,0.0003565129282846099,0.0003565129282846099,0.00033774908995384096,0.0,41.902762,-87.681818
81283.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41.850321,-87.717446
81283.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41.850321,-87.717446
81283.0,0.002,23,23,23,0,0.0002829619969735369,0.0002829619969735369,0.0002829619969735369,0.0,41.850321,-87.717446
81283.0,0.002,7,7,7,0,8.611886864411992e-05,8.611886864411992e-05,8.611886864411992e-05,0.0,41.850321,-87.717446
81283.0,0.004,10,10,10,0,0.00012302695520588562,0.00012302695520588562,0.00012302695520588562,0.0,41.850321,-87.717446
81283.0,0.007,26,26,26,1,0.0003198700835353026,0.0003198700835353026,0.0003198700835353026,1.2302695520588561e-05,41.850321,-87.717446
43447.0,0.466,43,43,29,3,0.0009897116026422999,0.0009897116026422999,0.0006674799180610859,6.904964669597441e-05,41.745398,-87.714238
43447.0,0.467,55,55,45,3,0.0012659101894261975,0.0012659101894261975,0.0010357447004396161,6.904964669597441e-05,41.745398,-87.714238
81283.0,0.008,33,33,33,3,0.0004059889521794225,0.0004059889521794225,0.0004059889521794225,3.690808656176568e-05,41.850321,-87.717446
43447.0,0.468,48,48,28,4,0.0011047943471355905,0.0011047943471355905,0.0006444633691624278,9.206619559463254e-05,41.745398,-87.714238
43447.0,0.469,55,55,42,6,0.0012659101894261975,0.0012659101894261975,0.0009666950537436416,0.00013809929339194882,41.745398,-87.714238
15083.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41.886262,-87.622844
60939.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41.812017,-87.653382
81283.0,0.015,9,9,9,1,0.00011072425968529705,0.00011072425968529705,0.00011072425968529705,1.2302695520588561e-05,41.850321,-87.717446
81283.0,0.016,34,34,34,12,0.0004182916477000111,0.0004182916477000111,0.0004182916477000111,0.00014763234624706273,41.850321,-87.717446
3287.0,0.152,17,17,17,8,0.0051718892607240646,0.0051718892607240646,0.0051718892607240646,0.002433830240340736,41.882634,-87.63676
81283.0,0.016,23,23,23,8,0.0002829619969735369,0.0002829619969735369,0.0002829619969735369,9.842156416470849e-05,41.850321,-87.717446
81283.0,0.017,98,98,98,47,0.001205664161017679,0.001205664161017679,0.001205664161017679,0.0005782266894676624,41.850321,-87.717446
81283.0,0.02,129,129,129,60,0.0015870477221559243,0.0015870477221559243,0.0015870477221559243,0.0007381617312353137,41.850321,-87.717446
81283.0,0.021,69,69,69,34,0.0008488859909206107,0.0008488859909206107,0.0008488859909206107,0.0004182916477000111,41.850321,-87.717446
81283.0,0.019,106,106,106,53,0.0013040857251823874,0.0013040857251823874,0.0013040857251823874,0.0006520428625911937,41.850321,-87.717446
81283.0,0.021,14,14,14,2,0.00017223773728823984,0.00017223773728823984,0.00017223773728823984,2.4605391041177123e-05,41.850321,-87.717446
81283.0,0.023,134,134,134,83,0.0016485611997588672,0.0016485611997588672,0.0016485611997588672,0.0010211237282088505,41.850321,-87.717446
81283.0,0.025,202,202,202,82,0.0024851444951588895,0.0024851444951588895,0.0024851444951588895,0.001008821032688262,41.850321,-87.717446
81283.0,0.028,194,194,194,113,0.002386722930994181,0.002386722930994181,0.002386722930994181,0.0013902045938265074,41.850321,-87.717446
81283.0,0.031,244,244,244,144,0.003001857707023609,0.003001857707023609,0.003001857707023609,0.0017715881549647528,41.850321,-87.717446
81283.0,0.034,262,262,262,134,0.003223306226394203,0.003223306226394203,0.003223306226394203,0.0016485611997588672,41.850321,-87.717446
43447.0,0.478,45,45,27,0,0.0010357447004396161,0.0010357447004396161,0.0006214468202637697,0.0,41.745398,-87.714238
43447.0,0.479,17,17,14,1,0.0003912813312771883,0.0003912813312771883,0.0003222316845812139,2.3016548898658135e-05,41.745398,-87.714238
43447.0,0.48,48,48,40,8,0.0011047943471355905,0.0011047943471355905,0.0009206619559463254,0.00018413239118926508,41.745398,-87.714238
28218.0,0.557,16,16,16,6,0.000567013962718832,0.000567013962718832,0.000567013962718832,0.00021263023601956197,41.974566,-87.817934
1145.0,0.959,1,1,1,0,0.0008733624454148472,0.0008733624454148472,0.0008733624454148472,0.0,41.883136,-87.628309
50761.0,0.022,34,34,34,2,0.0006698055593861429,0.0006698055593861429,0.0006698055593861429,3.940032702271429e-05,41.953742,-87.661343
81283.0,0.041,235,235,235,125,0.002891133447338312,0.002891133447338312,0.002891133447338312,0.00153783694007357,41.850321,-87.717446
81283.0,0.045,336,336,335,177,0.004133705694917757,0.004133705694917757,0.004121402999397168,0.0021775771071441755,41.850321,-87.717446
81283.0,0.048,253,253,252,94,0.0031125819667089057,0.0031125819667089057,0.0031002792711883175,0.0011564533789353247,41.850321,-87.717446
81283.0,0.051,288,288,288,105,0.0035431763099295055,0.0035431763099295055,0.0035431763099295055,0.001291783029661799,41.850321,-87.717446
81283.0,0.053,157,157,157,80,0.0019315231967324041,0.0019315231967324041,0.0019315231967324041,0.000984215641647085,41.850321,-87.717446
81283.0,0.054,26,26,26,5,0.0003198700835353026,0.0003198700835353026,0.0003198700835353026,6.151347760294281e-05,41.850321,-87.717446
43447.0,0.481,50,50,33,5,0.0011508274449329068,0.0011508274449329068,0.0007595461136557185,0.00011508274449329067,41.745398,-87.714238
,,5,5,5,0,,,,,41.921777,-87.808283
3287.0,0.754,2,2,2,0,0.000608457560085184,0.000608457560085184,0.000608457560085184,0.0,41.882634,-87.63676
54197.0,0.001,15,15,15,0,0.00027676808679447204,0.00027676808679447204,0.00027676808679447204,0.0,41.844869,-87.629531
28018.0,0.007,9,9,9,4,0.0003212220715254479,0.0003212220715254479,0.0003212220715254479,0.0001427653651224213,41.776931,-87.638812
81283.0,0.118,273,273,273,67,0.0033586358771206773,0.0033586358771206773,0.0033586358771206773,0.0008242805998794336,41.850321,-87.717446
81283.0,0.121,239,239,239,55,0.002940344229420666,0.002940344229420666,0.002940344229420666,0.0006766482536323708,41.850321,-87.717446
81283.0,0.125,340,340,339,72,0.0041829164770001105,0.0041829164770001105,0.004170613781479522,0.0008857940774823764,41.850321,-87.717446
81283.0,0.129,370,370,370,75,0.004551997342617768,0.004551997342617768,0.004551997342617768,0.0009227021640441421,41.850321,-87.717446
81283.0,0.133,281,281,280,25,0.0034570574412853858,0.0034570574412853858,0.003444754745764797,0.000307567388014714,41.850321,-87.717446
81283.0,0.133,42,42,42,10,0.0005167132118647196,0.0005167132118647196,0.0005167132118647196,0.00012302695520588562,41.850321,-87.717446
43447.0,0.498,30,30,18,3,0.0006904964669597441,0.0006904964669597441,0.0004142978801758464,6.904964669597441e-05,41.745398,-87.714238
43447.0,0.499,39,39,29,1,0.0008976454070476672,0.0008976454070476672,0.0006674799180610859,2.3016548898658135e-05,41.745398,-87.714238
28569.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41.696456,-87.701434
15083.0,0.65,23,23,23,2,0.0015248955778028243,0.0015248955778028243,0.0015248955778028243,0.00013259961546111516,41.886262,-87.622844
33224.0,0.027,167,167,167,8,0.005026486876956417,0.005026486876956417,0.005026486876956417,0.00024078979051288225,41.894734,-87.620291
28018.0,0.002,3,3,3,0,0.00010707402384181597,0.00010707402384181597,0.00010707402384181597,0.0,41.776931,-87.638812
3287.0,0.517,40,40,40,2,0.012169151201703681,0.012169151201703681,0.012169151201703681,0.000608457560085184,41.882634,-87.63676
81283.0,0.203,95,95,95,12,0.0011687560744559132,0.0011687560744559132,0.0011687560744559132,0.00014763234624706273,41.850321,-87.717446
81283.0,0.21,573,573,573,53,0.007049444533297245,0.007049444533297245,0.007049444533297245,0.0006520428625911937,41.850321,-87.717446
81283.0,0.216,497,497,496,46,0.006114439673732514,0.006114439673732514,0.006102136978211927,0.0005659239939470738,41.850321,-87.717446
81283.0,0.223,565,565,562,61,0.006951022969132537,0.006951022969132537,0.0069141148825707715,0.0007504644267559023,41.850321,-87.717446
81283.0,0.23,505,505,505,54,0.006212861237897224,0.006212861237897224,0.006212861237897224,0.0006643455581117823,41.850321,-87.717446
81283.0,0.234,326,326,325,47,0.004010678739711871,0.004010678739711871,0.003998376044191282,0.0005782266894676624,41.850321,-87.717446
81283.0,0.24,553,553,551,43,0.006803390622885474,0.006803390622885474,0.006778785231844297,0.0005290159073853081,41.850321,-87.717446
81283.0,0.242,130,130,130,7,0.001599350417676513,0.001599350417676513,0.001599350417676513,8.611886864411992e-05,41.850321,-87.717446
43447.0,0.526,25,25,16,0,0.0005754137224664534,0.0005754137224664534,0.00036826478237853016,0.0,41.745398,-87.714238
3287.0,0.03,5,5,5,0,0.0015211439002129601,0.0015211439002129601,0.0015211439002129601,0.0,41.882634,-87.63676
61207.0,0.002,5,5,5,0,8.169000277746009e-05,8.169000277746009e-05,8.169000277746009e-05,0.0,41.744737,-87.60569
81283.0,0.287,322,322,316,40,0.003961467957629516,0.003961467957629516,0.003887651784505985,0.0004921078208235425,41.850321,-87.717446
81283.0,0.292,326,326,323,39,0.004010678739711871,0.004010678739711871,0.003973770653150105,0.00047980512530295386,41.850321,-87.717446
81283.0,0.293,119,119,112,8,0.0014640207669500388,0.0014640207669500388,0.0013779018983059188,9.842156416470849e-05,41.850321,-87.717446
81283.0,0.293,36,36,33,2,0.0004428970387411882,0.0004428970387411882,0.0004059889521794225,2.4605391041177123e-05,41.850321,-87.717446
81283.0,0.297,254,254,252,19,0.0031248846622294944,0.0031248846622294944,0.0031002792711883175,0.00023375121489118265,41.850321,-87.717446
81283.0,0.3,289,289,283,27,0.003555479005450094,0.003555479005450094,0.0034816628323265627,0.00033217277905589113,41.850321,-87.717446
81283.0,0.303,265,265,255,19,0.003260214312955969,0.003260214312955969,0.003137187357750083,0.00023375121489118265,41.850321,-87.717446
81283.0,0.307,292,292,286,25,0.0035923870920118598,0.0035923870920118598,0.0035185709188883282,0.000307567388014714,41.850321,-87.717446
43447.0,0.541,18,18,14,1,0.0004142978801758464,0.0004142978801758464,0.0003222316845812139,2.3016548898658135e-05,41.745398,-87.714238
28018.0,0.006,1,1,1,1,3.5691341280605326e-05,3.5691341280605326e-05,3.5691341280605326e-05,3.5691341280605326e-05,41.776931,-87.638812
81283.0,0.356,246,246,225,15,0.003026463098064786,0.003026463098064786,0.002768106492132426,0.00018454043280882843,41.850321,-87.717446
81283.0,0.36,291,291,276,18,0.003580084396491271,0.003580084396491271,0.003395543963682443,0.0002214485193705941,41.850321,-87.717446
81283.0,0.363,304,304,290,16,0.0037400194382589225,0.0037400194382589225,0.003567781700970683,0.00019684312832941698,41.850321,-87.717446
81283.0,0.365,137,137,96,1,0.0016854692863206328,0.0016854692863206328,0.0011810587699765018,1.2302695520588561e-05,41.850321,-87.717446
81283.0,0.368,252,252,238,21,0.0031002792711883175,0.0031002792711883175,0.0029280415339000775,0.0002583566059323598,41.850321,-87.717446
81283.0,0.371,234,234,221,10,0.0028788307518177233,0.0028788307518177233,0.002718895710050072,0.00012302695520588562,41.850321,-87.717446
29529.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,41.995019,-87.813371
81283.0,0.374,202,202,191,14,0.0024851444951588895,0.0024851444951588895,0.002349814844432415,0.00017223773728823984,41.850321,-87.717446
1145.0,0.05,1,1,1,1,0.0008733624454148472,0.0008733624454148472,0.0008733624454148472,0.0008733624454148472,41.883136,-87.628309
1145.0,0.857,1,1,1,0,0.0008733624454148472,0.0008733624454148472,0.0008733624454148472,0.0,41.883136,-87.628309
3287.0,0.902,1,1,1,0,0.000304228780042592,0.000304228780042592,0.000304228780042592,0.0,41.882634,-87.63676
81283.0,0.413,272,272,197,15,0.0033463331816000886,0.0033463331816000886,0.0024236310175559466,0.00018454043280882843,41.850321,-87.717446
